"codigo_produto";"descricaoproduto";"codigo_marca";"codigo_grupo"
2329900;SKU 2329900;1;MUS 
2330000;SKU 2330000;1;MUS 
2330100;SKU 2330100;16;"1   "
2330400;SKU 2330400;648;"180 "
2330500;SKU 2330500;588;SCF 
2330600;SKU 2330600;588;SCF 
2330700;SKU 2330700;588;SCF 
2330800;SKU 2330800;588;SCF 
552500;SKU 552500;543;"66  "
962000;SKU 962000;1;"500 "
962100;SKU 962100;1;DSG 
962300;SKU 962300;1;"90  "
962400;SKU 962400;1;"140 "
1063900;SKU 1063900;110;CSA 
1064000;SKU 1064000;110;CSA 
1064100;SKU 1064100;110;CSA 
1064200;SKU 1064200;50;ORC 
1064500;SKU 1064500;50;"160 "
1064700;SKU 1064700;50;FBEP
2330900;SKU 2330900;588;SCF 
2331000;SKU 2331000;604;"60  "
2331100;SKU 2331100;215;"75  "
2331200;SKU 2331200;792;DEC 
2331300;SKU 2331300;1;DEC 
2331400;SKU 2331400;218;"49  "
2331500;SKU 2331500;218;"49  "
2331600;SKU 2331600;218;"49  "
2331700;SKU 2331700;218;"49  "
2331800;SKU 2331800;218;"49  "
2331900;SKU 2331900;218;"49  "
2332000;SKU 2332000;218;"49  "
2332100;SKU 2332100;218;"49  "
2332101;SKU 2332101;218;"49  "
2332102;SKU 2332102;218;"49  "
675600;SKU 675600;195;CAL 
962500;SKU 962500;1;OTO 
962600;SKU 962600;72;"150 "
962800;SKU 962800;553;DEQ 
962900;SKU 962900;118;"14  "
963000;SKU 963000;39;"80  "
963100;SKU 963100;21;"71  "
963200;SKU 963200;21;DESE
963300;SKU 963300;1;"160 "
963400;SKU 963400;10;DCP 
963500;SKU 963500;10;DCP 
963600;SKU 963600;10;DCP 
963700;SKU 963700;10;DCP 
963800;SKU 963800;8;"31  "
963900;SKU 963900;1;"80  "
964000;SKU 964000;76;"333 "
964100;SKU 964100;145;"49  "
964200;SKU 964200;177;MFC 
964300;SKU 964300;1;DCP 
964500;SKU 964500;1;DCP 
965900;SKU 965900;81;"140 "
964600;SKU 964600;1;DCP 
964700;SKU 964700;11;"30  "
964800;SKU 964800;80;"34  "
964900;SKU 964900;1;"60  "
965000;SKU 965000;1;DFR 
965100;SKU 965100;338;DFR 
965200;SKU 965200;1;"80  "
965300;SKU 965300;485;LIM 
965400;SKU 965400;1;"500 "
965500;SKU 965500;18;"45  "
965600;SKU 965600;1;"130 "
965700;SKU 965700;1;"80  "
965800;SKU 965800;1;"27  "
966000;SKU 966000;1;DFS 
966200;SKU 966200;1;DFS 
966300;SKU 966300;22;"25  "
966400;SKU 966400;1;"80  "
966500;SKU 966500;1;BAS 
1066100;SKU 1066100;1;"3333"
947200;SKU 947200;120;PAL 
966600;SKU 966600;17;"60  "
966700;SKU 966700;1;"500 "
966800;SKU 966800;1;"500 "
966900;SKU 966900;260;"26  "
967100;SKU 967100;1;"150 "
967200;SKU 967200;1;"150 "
967300;SKU 967300;1;"150 "
967400;SKU 967400;72;"150 "
967500;SKU 967500;214;TDV 
967600;SKU 967600;1;DEQ 
967700;SKU 967700;1;"60  "
967800;SKU 967800;1;DSG 
1067100;SKU 1067100;1;"500 "
1067200;SKU 1067200;1;"190 "
2332103;SKU 2332103;218;"49  "
2332104;SKU 2332104;218;"49  "
2332200;SKU 2332200;133;MSH 
2332300;SKU 2332300;133;MSH 
2332400;SKU 2332400;666;CCC 
2332401;SKU 2332401;666;CCC 
2332402;SKU 2332402;666;CCC 
2332403;SKU 2332403;666;CCC 
2332404;SKU 2332404;666;CCC 
967900;SKU 967900;1;"60  "
968000;SKU 968000;1;"60  "
968100;SKU 968100;1;"60  "
968200;SKU 968200;133;"60  "
968300;SKU 968300;1;"60  "
968400;SKU 968400;1;"60  "
968500;SKU 968500;1;"500 "
968600;SKU 968600;1;"80  "
968700;SKU 968700;1;"500 "
968800;SKU 968800;1;"500 "
968900;SKU 968900;1;"80  "
969000;SKU 969000;1;"80  "
969100;SKU 969100;403;DSG 
969200;SKU 969200;1;"80  "
969300;SKU 969300;28;"42  "
969400;SKU 969400;1;"80  "
969500;SKU 969500;1;"80  "
969600;SKU 969600;1;"500 "
994900;SKU 994900;638;MCT 
2352900;SKU 2352900;668;OC  
2332405;SKU 2332405;666;CCC 
2332406;SKU 2332406;666;CCC 
995000;SKU 995000;638;MCT 
2332407;SKU 2332407;666;CCC 
969700;SKU 969700;28;"80  "
969800;SKU 969800;1;"80  "
969900;SKU 969900;1;"60  "
970000;SKU 970000;1;"60  "
970100;SKU 970100;1;"60  "
970200;SKU 970200;11;"30  "
970300;SKU 970300;1;DSG 
970400;SKU 970400;1;"60  "
970500;SKU 970500;1;"80  "
970600;SKU 970600;1;"150 "
970700;SKU 970700;1;"150 "
970800;SKU 970800;1;"150 "
971000;SKU 971000;396;"60  "
971100;SKU 971100;1;"150 "
971200;SKU 971200;1;"150 "
971300;SKU 971300;1;"500 "
971400;SKU 971400;1;"500 "
971900;SKU 971900;1;"80  "
972000;SKU 972000;1;"80  "
972100;SKU 972100;1;"60  "
972200;SKU 972200;803;"70  "
972400;SKU 972400;674;"68  "
278500;SKU 278500;68;"64  "
972700;SKU 972700;1;"40  "
972800;SKU 972800;1;"90  "
972900;SKU 972900;1;"90  "
973000;SKU 973000;132;"80  "
973100;SKU 973100;44;"43  "
973200;SKU 973200;14;DSF 
973300;SKU 973300;1;"500 "
973400;SKU 973400;90;"23  "
973500;SKU 973500;1;NEG 
973600;SKU 973600;14;"60  "
973700;SKU 973700;1;"50  "
973800;SKU 973800;1;"500 "
973900;SKU 973900;4;"500 "
2332408;SKU 2332408;666;CCC 
2332409;SKU 2332409;1;"500 "
2332410;SKU 2332410;666;CCC 
2332411;SKU 2332411;666;CCC 
2332413;SKU 2332413;666;CCC 
2332414;SKU 2332414;666;CCC 
2332415;SKU 2332415;666;CCC 
2332416;SKU 2332416;666;CCC 
2332417;SKU 2332417;666;CCC 
2332418;SKU 2332418;666;CCC 
523900;SKU 523900;1;"17  "
974000;SKU 974000;104;"26  "
974100;SKU 974100;50;"30  "
974200;SKU 974200;1;"72  "
974300;SKU 974300;1;"72  "
974400;SKU 974400;499;"72  "
974500;SKU 974500;1;"72  "
2332419;SKU 2332419;666;CCC 
2332420;SKU 2332420;666;CCC 
2332421;SKU 2332421;666;CCC 
2332422;SKU 2332422;666;CCC 
2332423;SKU 2332423;666;CCC 
2332424;SKU 2332424;666;CCC 
2332425;SKU 2332425;666;CCC 
2332426;SKU 2332426;666;CCC 
2332427;SKU 2332427;666;CCC 
2332428;SKU 2332428;666;CCC 
2332429;SKU 2332429;666;CCC 
2332430;SKU 2332430;666;CCC 
2332500;SKU 2332500;666;CCC 
2332600;SKU 2332600;666;CCC 
2353000;SKU 2353000;668;OC  
2332700;SKU 2332700;666;CCC 
2332800;SKU 2332800;666;CCC 
2332900;SKU 2332900;666;CCC 
2333000;SKU 2333000;666;CCC 
2333100;SKU 2333100;666;CCC 
782601;SKU 782601;634;"27  "
846900;SKU 846900;128;UVLL
854900;SKU 854900;128;UVLL
974600;SKU 974600;68;"64  "
974700;SKU 974700;499;"72  "
974800;SKU 974800;104;"64  "
2333200;SKU 2333200;666;CCC 
2333300;SKU 2333300;666;CCC 
2333400;SKU 2333400;666;CCC 
782600;SKU 782600;634;"27  "
2333500;SKU 2333500;666;CCC 
2333600;SKU 2333600;666;CCC 
2333700;SKU 2333700;666;CCC 
2333800;SKU 2333800;666;CCC 
2333900;SKU 2333900;666;CCC 
2334000;SKU 2334000;666;CCC 
2334100;SKU 2334100;666;CCC 
2334200;SKU 2334200;666;CCC 
2334300;SKU 2334300;666;CCC 
2334400;SKU 2334400;666;CCC 
2334500;SKU 2334500;666;CCC 
2334600;SKU 2334600;666;CCC 
2334700;SKU 2334700;666;CCC 
2334800;SKU 2334800;666;CCC 
2334900;SKU 2334900;666;CCC 
975100;SKU 975100;1;"500 "
975200;SKU 975200;1;"150 "
975300;SKU 975300;110;CER 
975500;SKU 975500;110;COLE
975600;SKU 975600;110;OTCU
975700;SKU 975700;110;OTCU
975800;SKU 975800;110;OTCU
975900;SKU 975900;110;OTCU
1073400;SKU 1073400;305;"190 "
1073500;SKU 1073500;1;"41  "
2335000;SKU 2335000;666;CCC 
2335100;SKU 2335100;666;CCC 
2335200;SKU 2335200;666;CCC 
2335300;SKU 2335300;666;CCC 
2335400;SKU 2335400;666;CCC 
2335500;SKU 2335500;666;CCC 
2335501;SKU 2335501;666;CCC 
2335502;SKU 2335502;666;CCC 
2335503;SKU 2335503;666;CCC 
2335504;SKU 2335504;666;CCC 
2335505;SKU 2335505;666;CCC 
2335506;SKU 2335506;666;CCC 
2335507;SKU 2335507;666;CCC 
407000;SKU 407000;625;"27  "
976000;SKU 976000;110;"160 "
1074800;SKU 1074800;628;MCE 
2335508;SKU 2335508;666;CCC 
2335509;SKU 2335509;666;CCC 
2335510;SKU 2335510;666;CCC 
2335511;SKU 2335511;666;CCC 
2335512;SKU 2335512;666;CCC 
2335513;SKU 2335513;666;CCC 
2335514;SKU 2335514;666;CCC 
2335515;SKU 2335515;666;CCC 
2335516;SKU 2335516;666;CCC 
2335517;SKU 2335517;666;CCC 
2335518;SKU 2335518;666;CCC 
2335519;SKU 2335519;666;CCC 
2335520;SKU 2335520;666;CCC 
2335521;SKU 2335521;666;CCC 
2335522;SKU 2335522;666;CCC 
2335523;SKU 2335523;666;CCC 
2335524;SKU 2335524;666;CCC 
2335525;SKU 2335525;666;CCC 
2335526;SKU 2335526;666;CCC 
2353100;SKU 2353100;668;OC  
2335527;SKU 2335527;666;CCC 
2335528;SKU 2335528;666;CCC 
2335529;SKU 2335529;666;CCC 
2335530;SKU 2335530;666;CCC 
2816709;SKU 2816709;283;"18  "
708400;SKU 708400;241;"17  "
976100;SKU 976100;110;OTCU
1077700;SKU 1077700;1;"190 "
2335531;SKU 2335531;666;CCC 
2335532;SKU 2335532;666;CCC 
2335600;SKU 2335600;666;CCC 
2335700;SKU 2335700;666;CCC 
2335800;SKU 2335800;666;CCC 
2335900;SKU 2335900;666;CCC 
2336000;SKU 2336000;666;CCC 
2336100;SKU 2336100;666;CCC 
2336200;SKU 2336200;666;CCC 
2336300;SKU 2336300;666;CCC 
2336400;SKU 2336400;666;CCC 
2336500;SKU 2336500;666;CCC 
2336600;SKU 2336600;666;CCC 
2336700;SKU 2336700;666;CCC 
2336701;SKU 2336701;666;CCC 
2336702;SKU 2336702;666;CCC 
2336703;SKU 2336703;666;CCC 
2336704;SKU 2336704;666;CCC 
2336705;SKU 2336705;666;CCC 
2336706;SKU 2336706;666;CCC 
2336707;SKU 2336707;666;CCC 
2336708;SKU 2336708;666;CCC 
2336709;SKU 2336709;666;CCC 
2336710;SKU 2336710;666;CCC 
2336711;SKU 2336711;666;CCC 
624500;SKU 624500;68;"64  "
976200;SKU 976200;110;OTCU
976400;SKU 976400;1;"50  "
976900;SKU 976900;1;"50  "
2336712;SKU 2336712;666;CCC 
532200;SKU 532200;22;"90  "
2336800;SKU 2336800;666;CCC 
2336900;SKU 2336900;666;CCC 
2337000;SKU 2337000;666;CCC 
2337100;SKU 2337100;666;CCC 
2337200;SKU 2337200;666;CCC 
2337300;SKU 2337300;666;CCC 
2337400;SKU 2337400;666;CCC 
2337500;SKU 2337500;444;OGA 
2337600;SKU 2337600;444;OGA 
2337700;SKU 2337700;176;BRME
2337800;SKU 2337800;816;"14  "
2337900;SKU 2337900;44;"30  "
2338000;SKU 2338000;44;"30  "
2338100;SKU 2338100;1;PC  
2338200;SKU 2338200;667;SFU 
2338201;SKU 2338201;667;SFU 
2338202;SKU 2338202;667;SFU 
2338203;SKU 2338203;667;SFU 
2338204;SKU 2338204;667;SFU 
2338205;SKU 2338205;667;SFU 
2338206;SKU 2338206;667;SFU 
2338207;SKU 2338207;667;SFU 
435000;SKU 435000;68;FFHT
240700;SKU 240700;50;FES 
626200;SKU 626200;36;EMT 
977000;SKU 977000;1;"60  "
977100;SKU 977100;1;"50  "
977200;SKU 977200;1;"50  "
977300;SKU 977300;1;CTR 
977600;SKU 977600;1;DLN 
977700;SKU 977700;28;"42  "
977800;SKU 977800;1;"500 "
2338208;SKU 2338208;667;SFU 
2338209;SKU 2338209;667;SFU 
2338210;SKU 2338210;667;SFU 
2338211;SKU 2338211;667;SFU 
2338300;SKU 2338300;667;SFU 
2353200;SKU 2353200;210;"36  "
2338301;SKU 2338301;667;SFU 
2338302;SKU 2338302;667;SFU 
2338303;SKU 2338303;667;SFU 
2338304;SKU 2338304;667;SFU 
2338305;SKU 2338305;667;SFU 
2338306;SKU 2338306;667;SFU 
2338307;SKU 2338307;667;SFU 
2338308;SKU 2338308;667;SFU 
2338309;SKU 2338309;667;SFU 
2338310;SKU 2338310;667;SFU 
977900;SKU 977900;110;COLE
978000;SKU 978000;110;COLE
978100;SKU 978100;110;CER 
978300;SKU 978300;103;TDV 
978400;SKU 978400;65;"23  "
978500;SKU 978500;1;"23  "
2338312;SKU 2338312;667;SFU 
2338400;SKU 2338400;667;SFU 
2338401;SKU 2338401;667;SFU 
2338402;SKU 2338402;667;SFU 
2338403;SKU 2338403;667;SFU 
2338404;SKU 2338404;667;SFU 
2338405;SKU 2338405;667;SFU 
2338500;SKU 2338500;667;SFU 
2338501;SKU 2338501;667;SFU 
2338502;SKU 2338502;667;SFU 
2338503;SKU 2338503;667;SFU 
2338504;SKU 2338504;667;SFU 
2338505;SKU 2338505;667;SFU 
2338600;SKU 2338600;667;TMU 
2338601;SKU 2338601;667;TMU 
2338602;SKU 2338602;667;TMU 
2338603;SKU 2338603;667;TMU 
2338604;SKU 2338604;667;TMU 
2338605;SKU 2338605;667;TMU 
2338700;SKU 2338700;667;"855 "
2338701;SKU 2338701;667;"855 "
243300;SKU 243300;120;OPCC
245300;SKU 245300;403;"120 "
248100;SKU 248100;92;DDI 
2338702;SKU 2338702;667;"855 "
2338703;SKU 2338703;667;"855 "
2338704;SKU 2338704;667;"855 "
2338705;SKU 2338705;667;"855 "
2338800;SKU 2338800;667;SAU 
2338801;SKU 2338801;667;SAU 
2338802;SKU 2338802;667;SAU 
2338803;SKU 2338803;667;SAU 
2338804;SKU 2338804;667;SAU 
2338805;SKU 2338805;667;SAU 
2338900;SKU 2338900;667;SFU 
2338901;SKU 2338901;667;SFU 
2338902;SKU 2338902;667;SFU 
2338903;SKU 2338903;667;SFU 
2338904;SKU 2338904;667;SFU 
2338905;SKU 2338905;667;SFU 
2339000;SKU 2339000;667;"855 "
2339001;SKU 2339001;667;"855 "
2339002;SKU 2339002;667;"855 "
2339003;SKU 2339003;667;"855 "
2339004;SKU 2339004;667;"855 "
2339005;SKU 2339005;667;"855 "
2339100;SKU 2339100;163;DLT 
2339200;SKU 2339200;97;INOX
2339300;SKU 2339300;42;DEQ 
2339500;SKU 2339500;159;"49  "
2339600;SKU 2339600;159;"49  "
393200;SKU 393200;22;FFFM
397800;SKU 397800;145;MCES
405400;SKU 405400;145;"49  "
480200;SKU 480200;145;"49  "
857500;SKU 857500;218;MCEB
978600;SKU 978600;1;"500 "
978700;SKU 978700;1;TDV 
978800;SKU 978800;1;"60  "
978900;SKU 978900;105;"333 "
2339700;SKU 2339700;159;"49  "
2339800;SKU 2339800;159;"49  "
2339900;SKU 2339900;1;MUS 
2340000;SKU 2340000;76;CRC 
2340100;SKU 2340100;1;OPCC
2340300;SKU 2340300;215;PEC 
2340400;SKU 2340400;215;PEC 
2340500;SKU 2340500;215;PEC 
2340600;SKU 2340600;215;PEC 
2340700;SKU 2340700;215;PEC 
2340800;SKU 2340800;120;PAL 
2340900;SKU 2340900;666;CCC 
2341000;SKU 2341000;106;"39  "
2341100;SKU 2341100;1;"10  "
2341400;SKU 2341400;246;DLD 
2341500;SKU 2341500;246;DAV 
2341600;SKU 2341600;1;"2   "
2341700;SKU 2341700;194;AS  
2341800;SKU 2341800;1;MUS 
640000;SKU 640000;218;"49  "
979000;SKU 979000;112;DLN 
979100;SKU 979100;112;DLN 
979200;SKU 979200;112;DLN 
2341900;SKU 2341900;1;MUS 
2342000;SKU 2342000;1;MUS 
2342100;SKU 2342100;44;"30  "
2342200;SKU 2342200;1;MUS 
2342300;SKU 2342300;1;PC  
2342400;SKU 2342400;76;"30  "
2342500;SKU 2342500;76;"30  "
2342600;SKU 2342600;76;"30  "
2342700;SKU 2342700;76;"30  "
2342800;SKU 2342800;76;AP  
2342900;SKU 2342900;76;AP  
2343000;SKU 2343000;289;FR  
2343100;SKU 2343100;154;"80  "
2343300;SKU 2343300;188;BB  
2343600;SKU 2343600;1;MUS 
2343700;SKU 2343700;135;"1   "
2343800;SKU 2343800;135;"1   "
2344000;SKU 2344000;135;"1   "
2344100;SKU 2344100;135;"1   "
2344200;SKU 2344200;210;"36  "
2344201;SKU 2344201;210;"36  "
2344300;SKU 2344300;210;"36  "
2344400;SKU 2344400;210;"36  "
2344500;SKU 2344500;210;"36  "
2344700;SKU 2344700;135;"1   "
2343900;SKU 2343900;135;"1   "
2344600;SKU 2344600;135;"1   "
854700;SKU 854700;814;MCPC
979300;SKU 979300;112;DLN 
979400;SKU 979400;1;"30  "
2344800;SKU 2344800;135;"1   "
2344900;SKU 2344900;135;"1   "
2345100;SKU 2345100;135;"1   "
2345200;SKU 2345200;73;EML 
2345300;SKU 2345300;135;EML 
2345500;SKU 2345500;73;EML 
2345600;SKU 2345600;73;OTO 
2345700;SKU 2345700;73;OTO 
2345800;SKU 2345800;73;OTOP
2345900;SKU 2345900;73;OTO 
2346000;SKU 2346000;73;OTO 
2346100;SKU 2346100;73;OFT 
2346200;SKU 2346200;73;OFT 
2346400;SKU 2346400;73;"130 "
2346500;SKU 2346500;73;"130 "
2346600;SKU 2346600;73;"130 "
2346700;SKU 2346700;73;"39  "
2346800;SKU 2346800;73;"19  "
2346900;SKU 2346900;1;"80  "
2347000;SKU 2347000;73;"80  "
2347100;SKU 2347100;1;"80  "
2347200;SKU 2347200;165;AP  
2347300;SKU 2347300;165;AP  
2347400;SKU 2347400;165;AP  
2347500;SKU 2347500;165;OC  
2345000;SKU 2345000;135;"1   "
2346300;SKU 2346300;73;OFT 
314700;SKU 314700;92;DDI 
447300;SKU 447300;92;DDI 
979600;SKU 979600;16;"80  "
979700;SKU 979700;1;"500 "
979900;SKU 979900;1;"60  "
980100;SKU 980100;1;"500 "
2347600;SKU 2347600;1;"500 "
2347700;SKU 2347700;285;"30  "
2347800;SKU 2347800;285;"30  "
2347900;SKU 2347900;285;"30  "
2348000;SKU 2348000;710;MCT 
2348100;SKU 2348100;44;"30  "
2348200;SKU 2348200;44;"30  "
2348300;SKU 2348300;1;MUS 
2348400;SKU 2348400;120;SPCO
2348500;SKU 2348500;120;SPCO
2348600;SKU 2348600;120;SPCO
2348700;SKU 2348700;215;"75  "
2348800;SKU 2348800;1;PC  
2348900;SKU 2348900;313;ABC 
2349000;SKU 2349000;22;AP  
2349100;SKU 2349100;76;AP  
2349200;SKU 2349200;76;AP  
2349300;SKU 2349300;76;AP  
2349400;SKU 2349400;76;AP  
2349500;SKU 2349500;1;PC  
2349600;SKU 2349600;1;PC  
2349700;SKU 2349700;76;AP  
2349800;SKU 2349800;76;AP  
2349900;SKU 2349900;176;BRME
2350000;SKU 2350000;44;AP  
2350100;SKU 2350100;44;AP  
2350200;SKU 2350200;246;DAV 
980200;SKU 980200;1;"27  "
980300;SKU 980300;1;"27  "
980400;SKU 980400;151;"27  "
980500;SKU 980500;1;"500 "
1087100;SKU 1087100;94;"038 "
1087200;SKU 1087200;1;"190 "
2350300;SKU 2350300;3;APP 
2350400;SKU 2350400;1;MUS 
2350500;SKU 2350500;617;"027 "
2350501;SKU 2350501;617;"027 "
2350502;SKU 2350502;617;"027 "
2350503;SKU 2350503;617;"027 "
2350600;SKU 2350600;36;"130 "
2350700;SKU 2350700;1;MUS 
2350800;SKU 2350800;29;PC  
2350900;SKU 2350900;44;AP  
2351000;SKU 2351000;105;AP  
2351100;SKU 2351100;759;"69  "
2351200;SKU 2351200;1;PC  
2351300;SKU 2351300;148;"34  "
2351400;SKU 2351400;1;"500 "
2351500;SKU 2351500;44;AP  
2351600;SKU 2351600;44;AP  
2351700;SKU 2351700;44;AP  
2351800;SKU 2351800;44;AP  
2351900;SKU 2351900;246;DLD 
2352000;SKU 2352000;598;COLH
2352100;SKU 2352100;157;"25  "
2352300;SKU 2352300;157;"25  "
2352400;SKU 2352400;317;"789 "
2352500;SKU 2352500;76;"30  "
2352600;SKU 2352600;759;"69  "
980600;SKU 980600;151;MCT 
980700;SKU 980700;151;"27  "
980800;SKU 980800;151;"27  "
980900;SKU 980900;151;"27  "
981000;SKU 981000;1;"27  "
2352700;SKU 2352700;668;OC  
2352800;SKU 2352800;668;OC  
2353300;SKU 2353300;210;"36  "
2353400;SKU 2353400;210;"36  "
2353500;SKU 2353500;210;"36  "
2353700;SKU 2353700;145;"49  "
2353900;SKU 2353900;118;"14  "
2354000;SKU 2354000;118;"14  "
2354100;SKU 2354100;118;"14  "
2354200;SKU 2354200;118;"14  "
2354300;SKU 2354300;118;"14  "
2354400;SKU 2354400;145;MCEC
2354500;SKU 2354500;145;MBA 
2354600;SKU 2354600;165;AP  
2354700;SKU 2354700;165;AP  
2354800;SKU 2354800;176;MCAT
2354900;SKU 2354900;1;"2   "
2355000;SKU 2355000;1;"2   "
2355200;SKU 2355200;29;OTH 
2355300;SKU 2355300;29;OTH 
2355400;SKU 2355400;29;OTH 
2355600;SKU 2355600;29;OTH 
2355800;SKU 2355800;29;OTH 
2355900;SKU 2355900;29;OTH 
2356000;SKU 2356000;29;OTH 
2353600;SKU 2353600;145;MCES
2355100;SKU 2355100;29;OTH 
2355700;SKU 2355700;397;CAD 
428500;SKU 428500;118;ACT 
496800;SKU 496800;635;"027 "
981100;SKU 981100;1;"60  "
981200;SKU 981200;1;BAS 
981500;SKU 981500;1;"60  "
981600;SKU 981600;1;"60  "
981700;SKU 981700;1;"60  "
1088700;SKU 1088700;94;"23  "
2356100;SKU 2356100;29;OTH 
2356200;SKU 2356200;29;OTH 
2356300;SKU 2356300;37;APE 
2356400;SKU 2356400;500;DAA 
2356500;SKU 2356500;72;"150 "
2356600;SKU 2356600;186;CS  
2356700;SKU 2356700;44;"30  "
2356800;SKU 2356800;260;AL  
2357000;SKU 2357000;430;"60  "
2357100;SKU 2357100;430;"60  "
2357200;SKU 2357200;460;"68  "
981400;SKU 981400;625;"27  "
2357300;SKU 2357300;44;AP  
2357400;SKU 2357400;44;AP  
2357500;SKU 2357500;1;DEC 
2357600;SKU 2357600;1;DEC 
2357700;SKU 2357700;1;DEC 
2357800;SKU 2357800;215;MBB 
2357900;SKU 2357900;215;MBB 
2358000;SKU 2358000;215;MBB 
2358100;SKU 2358100;215;MBB 
2358200;SKU 2358200;215;MBB 
2358300;SKU 2358300;604;"045 "
437500;SKU 437500;25;"70  "
438800;SKU 438800;1;"52  "
531300;SKU 531300;803;"70  "
981800;SKU 981800;1;"90  "
981900;SKU 981900;1;"90  "
982000;SKU 982000;1;"500 "
2358400;SKU 2358400;112;DLN 
2358500;SKU 2358500;112;DLN 
2358600;SKU 2358600;112;DLN 
2358700;SKU 2358700;1;PC  
2358701;SKU 2358701;1;PC  
2358800;SKU 2358800;1;MUS 
2358900;SKU 2358900;1;MUS 
2359000;SKU 2359000;1;MUS 
2359100;SKU 2359100;522;UCP 
2359200;SKU 2359200;194;"30  "
2359300;SKU 2359300;194;"30  "
2359400;SKU 2359400;588;SCU 
2359401;SKU 2359401;588;SCU 
2359402;SKU 2359402;588;SCU 
2359403;SKU 2359403;588;SCU 
2359404;SKU 2359404;588;SCU 
2359405;SKU 2359405;588;SCU 
2359406;SKU 2359406;588;SCF 
2359407;SKU 2359407;588;SCF 
2359408;SKU 2359408;588;SCF 
2359409;SKU 2359409;588;SCF 
2359410;SKU 2359410;588;SCF 
2359411;SKU 2359411;588;SCU 
2359412;SKU 2359412;588;SCU 
212900;SKU 212900;519;HBI 
393300;SKU 393300;864;"110 "
501600;SKU 501600;43;"110 "
982100;SKU 982100;1;"90  "
982200;SKU 982200;1;"500 "
2359413;SKU 2359413;588;SCU 
2359414;SKU 2359414;588;SCU 
2359415;SKU 2359415;588;SCU 
2359416;SKU 2359416;588;SCU 
2359417;SKU 2359417;588;SCU 
2359418;SKU 2359418;588;SCU 
2359419;SKU 2359419;588;SCU 
2359420;SKU 2359420;588;SCU 
2359421;SKU 2359421;588;SCU 
2359422;SKU 2359422;588;SCU 
2359423;SKU 2359423;588;SCU 
2359424;SKU 2359424;588;SCU 
2359425;SKU 2359425;588;SCU 
2359426;SKU 2359426;588;SCU 
2359427;SKU 2359427;588;SCU 
2359428;SKU 2359428;588;SCU 
149800;SKU 149800;501;OAE 
2359429;SKU 2359429;588;SCU 
2359430;SKU 2359430;588;SCF 
2359431;SKU 2359431;588;SCF 
2359432;SKU 2359432;588;SCF 
369100;SKU 369100;519;HBI 
648300;SKU 648300;587;HBI 
2359433;SKU 2359433;588;SCF 
2359434;SKU 2359434;588;SCF 
2359435;SKU 2359435;588;SCF 
2359500;SKU 2359500;49;"25  "
2359600;SKU 2359600;588;SCF 
2359601;SKU 2359601;588;SCF 
2359602;SKU 2359602;588;SCF 
2359603;SKU 2359603;588;SCF 
2359604;SKU 2359604;588;SCF 
2359605;SKU 2359605;588;SCF 
2359606;SKU 2359606;1;"500 "
2359607;SKU 2359607;588;SCF 
2359608;SKU 2359608;588;SCF 
2359609;SKU 2359609;588;SCF 
2359610;SKU 2359610;588;SCF 
2359611;SKU 2359611;588;SCF 
2359612;SKU 2359612;588;SCF 
2359617;SKU 2359617;588;SCF 
2359618;SKU 2359618;588;SCF 
2359619;SKU 2359619;588;SCF 
2359620;SKU 2359620;588;SCF 
2359621;SKU 2359621;588;SCF 
2359622;SKU 2359622;588;SCF 
2359623;SKU 2359623;588;SCF 
2359624;SKU 2359624;588;SCF 
2359700;SKU 2359700;588;SCU 
1094900;SKU 1094900;443;"811 "
1095100;SKU 1095100;443;"811 "
2359701;SKU 2359701;588;SCU 
2359702;SKU 2359702;588;SCU 
2359703;SKU 2359703;588;SCU 
2359704;SKU 2359704;588;SCU 
2359705;SKU 2359705;588;SCU 
2359706;SKU 2359706;588;SCU 
2359707;SKU 2359707;588;SCU 
2359708;SKU 2359708;588;SCU 
2359709;SKU 2359709;588;SCU 
2359720;SKU 2359720;588;SCF 
2359721;SKU 2359721;588;SCF 
2359722;SKU 2359722;588;SCF 
2359723;SKU 2359723;588;SCF 
2359724;SKU 2359724;588;SCF 
2359725;SKU 2359725;588;SCU 
2359726;SKU 2359726;588;SCU 
2359727;SKU 2359727;588;SCU 
2359728;SKU 2359728;588;SCU 
2359729;SKU 2359729;588;SCU 
2359730;SKU 2359730;588;SCU 
2359731;SKU 2359731;588;SCU 
2359732;SKU 2359732;588;SCU 
2359733;SKU 2359733;588;SCU 
2359734;SKU 2359734;588;SCU 
2359735;SKU 2359735;1;"500 "
2359736;SKU 2359736;1;"500 "
2359737;SKU 2359737;1;"500 "
2359738;SKU 2359738;1;"500 "
2359739;SKU 2359739;1;"500 "
2359740;SKU 2359740;1;"500 "
2359741;SKU 2359741;1;"500 "
2359742;SKU 2359742;1;"500 "
2359743;SKU 2359743;1;"500 "
2359744;SKU 2359744;1;"500 "
2359745;SKU 2359745;588;SCU 
2359746;SKU 2359746;588;SCU 
2359747;SKU 2359747;588;SCU 
2359748;SKU 2359748;588;SCU 
2359749;SKU 2359749;588;SCU 
2359750;SKU 2359750;588;SCU 
2359751;SKU 2359751;588;SCU 
2359752;SKU 2359752;588;SCU 
2359753;SKU 2359753;588;SCU 
2359800;SKU 2359800;254;AP  
2359900;SKU 2359900;186;CSF 
2360000;SKU 2360000;186;CSF 
